Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0af940aab0ae68e3767170c07c94bb08325daf6ef5536ccacfdb83a409d560a3,2022-09,Gwent Police,Gwent Police,,,No location,,,Local resolution
d74662a7fa5414d4ccfcdab825c10c3da79b2928eb3cd38b90208e54d853f4ed,2022-09,Gwent Police,Gwent Police,-2.981547,51.600817,On or near Oak Street,W01001680,Newport 007E,Investigation complete; no suspect identified
f03b64a292db317edf0bb652d09a5ae57f98c45b2b33cf88776a35eb23ca0829,2022-09,Gwent Police,Gwent Police,-3.242100,51.572533,On or near Llwybr Y Marchog,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
af519270d646f8c26333be5c40457a85e12d174a19cef0b1883543d39a9e66a1,2022-09,Gwent Police,Gwent Police,-3.044408,51.707534,On or near Michael Way,W01001524,Torfaen 004D,Investigation complete; no suspect identified
201d3284f6459dd5872d4a018dd3e78ca32876bcd39af70b24ee97ad15da2442,2022-09,Gwent Police,Gwent Police,-3.227406,51.662803,On or near Duffryn Street,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
6297e31ac883eccbbf99bafffb183e0a87f62638cfc8336d5c331fc9651161d4,2022-09,Gwent Police,Gwent Police,-3.133699,51.746674,On or near East Bank,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
2a033d8a5b20e422d38331792c6e90d80df85f1799fc2b3a5ca56175ee3891e9,2022-09,Gwent Police,Gwent Police,-3.183399,51.654676,On or near Llanarth Road,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
aea47772a39f77c33580fcc55913d29db2e510af48e0023fca2001392c1cff35,2022-09,Gwent Police,Gwent Police,-3.258656,51.783400,On or near Woodlands,W01001480,Blaenau Gwent 003E,Investigation complete; no suspect identified
767576776fd8eae3adea362f6c3581cc927fcc73794a610e8bf1422cb3f6ea61,2022-09,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Investigation complete; no suspect identified
9e84b07191d753dd980f0ca1f1963086e91be77670a45375ff0d4531b01a059e,2022-09,Gwent Police,Gwent Police,-2.725172,51.808519,On or near Bowen Gardens,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
7176bd8d7c74b11d45d54a407fe5ba82f8468dc17d4c0cd5002d448868181642,2022-09,Gwent Police,Gwent Police,-3.156160,51.771424,On or near Bryncelyn,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
b2694b7c437946d6bcef60c736e3e210f45afbcfb6390a94fc3774a74f48721a,2022-09,Gwent Police,Gwent Police,-3.019954,51.824053,On or near ,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
759f7ae15e1cfeb606f675fe07009f7407e4dac28a4f002d0010814165a6abaf,2022-09,Gwent Police,Gwent Police,-3.185248,51.742092,On or near Oak Street,W01001451,Blaenau Gwent 007B,Investigation complete; no suspect identified
1c9107784e6f530374afda26294719d4159acf431f5235d9bd736be13b5af433,2022-09,Gwent Police,Gwent Police,-3.024962,51.561628,On or near Jamaica Gardens,W01001913,Newport 020F,Investigation complete; no suspect identified
980956c58d1bf29b4f0fe7bcb3d7ca1d33b96ae2418c65594f8383f9b630688d,2022-09,Gwent Police,Gwent Police,-2.989840,51.580480,On or near West Market Street,W01001661,Newport 018C,Investigation complete; no suspect identified
152e5c6b30369fda9c03b4c1d2e218556e0daa362d2e9a4bb319dc835a48b7e4,2022-09,Gwent Police,Gwent Police,-3.237358,51.580702,On or near The Crescent,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
1741f60a1a9cb2dc8f356c018ca4c47c0a6b557dde57963abf6f8cc663a6100a,2022-09,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
5a45be57822905eb57e2f5b4290621d70224e4adc2566d75d4a53116110d5379,2022-09,Gwent Police,Gwent Police,-3.047164,51.595529,On or near Bala Drive,W01001669,Newport 009A,Investigation complete; no suspect identified
2b5c26c9dc765425128de4905680bc0aaee0e4799cedb7fdaa3606dd5bf859fb,2022-09,Gwent Police,Gwent Police,-2.981146,51.592934,On or near Duckpool Road,W01001691,Newport 011D,Investigation complete; no suspect identified
c01951536d1a44c740be29bbf9b8c0bdc6ebf2aba4ed3b111e1bf6328fe93ed8,2022-09,Gwent Police,Gwent Police,-3.019129,51.663258,On or near FFORDD CALDICOTT,W01001520,Torfaen 007B,Investigation complete; no suspect identified
8887d72b7d1da5a8f3c0a45fb6f975ff6626a86cbff99430cc11eb2caff0a262,2022-09,Gwent Police,Gwent Police,-3.238765,51.771725,On or near Colenso Terrace,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
cc61b561e9a73801feebf224448234e006886452c360cf59a79ae27b2b6b4a1b,2022-09,Gwent Police,Gwent Police,-2.854414,51.712127,On or near Monmouth Road,W01001565,Monmouthshire 006D,Investigation complete; no suspect identified
ccf45484de9e95de905cda3e9a72dcb52597f3d4f0d42373c39f0235fb1c684c,2022-09,Gwent Police,Gwent Police,-3.002463,51.582863,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
7c654d9e4f284726d0eef8692e9e997491a298544c6e4766d92603c113a78627,2022-09,Gwent Police,Gwent Police,-3.209132,51.790906,On or near Panteg,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
1ec212eafa5aace32150ef27c38ff50cf02a843f39040b6eaa8a49c41fcab3bb,2022-09,Gwent Police,Gwent Police,-3.213134,51.578806,On or near ,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
977398d60e35689b20f95527e05a952b96d610add4bab9aed2aa1f9cf6faa162,2022-09,Gwent Police,Gwent Police,-2.965736,51.595328,On or near Hove Avenue,W01001615,Newport 005B,Investigation complete; no suspect identified
d768b84c0864f12e2c638b2ea5f156baf556a24608e3dd6c73c6d250dea0e837,2022-09,Gwent Police,Gwent Police,-3.208066,51.772197,On or near Saron Place,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
dcff562528505f1089d6d09c61e51b417bf01ae6ef627ab3748efdb026fd40a0,2022-09,Gwent Police,Gwent Police,-3.204183,51.572712,On or near Cwrt Ty Mawr,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
73d2e41713cfacf4ccd786e73e057e26ccd6f71464da7dec9675a0007c389829,2022-09,Gwent Police,Gwent Police,-3.037617,51.665622,On or near ,W01001537,Torfaen 007E,Investigation complete; no suspect identified
04ecd2b48887da81bf07d6800ca31ed075abc9113043f435fa58ce1d6185793b,2022-09,Gwent Police,Gwent Police,-2.937408,51.597995,On or near Royal Oak Drive,W01001663,Newport 008C,Investigation complete; no suspect identified
cb630251b902c6c68e905a995cfff160e9fa62aeb1d13f90aca170f43bbbf4fb,2022-09,Gwent Police,Gwent Police,-2.814865,51.579587,On or near Rectory Gardens,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
d44161dd2e74b1b8786c571f15281444a83cbda01ddd266e74067e3701aabdb7,2022-09,Gwent Police,Gwent Police,-1.805037,51.587524,On or near HELMSDALE,E01015516,Swindon 004D,Investigation complete; no suspect identified
edca7328870ae325acf2f9b8288de2433c7dfbbcfd794334a81dc3b0137ba7e0,2022-09,Gwent Police,Gwent Police,-3.037973,51.586777,On or near ,W01001674,Newport 009E,Investigation complete; no suspect identified
dfe1e22d7507cc21b5a1cabf92e89cb4a04512b1fc247eaf695551a778bb49be,2022-09,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
df3ed6ced22013813e83df0c63d8b6bdab42b9cb12b10b31c419aae1a67c9f02,2022-09,Gwent Police,Gwent Police,-2.997412,51.585541,On or near HAVELOCK STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
c2acc65933e79482abca61816f27e5012625fdea0fbe8f7ba9c3f7172c604b7b,2022-09,Gwent Police,Gwent Police,-3.059406,51.595491,On or near Great Oaks Park,W01001670,Newport 009B,Investigation complete; no suspect identified
c4d505533ac41eee6a3d077ed2d3d761cba3f4b5fff629503869b220d1fcb8b1,2022-09,Gwent Police,Gwent Police,-3.033884,51.558097,On or near Pencarn Avenue,W01001913,Newport 020F,Investigation complete; no suspect identified
618659e3e846c95ccb6e1b689bae4d90b6dc85416fb368a0ff6c0b31fb193b9a,2022-09,Gwent Police,Gwent Police,-3.207230,51.577698,On or near GRAHAM COURT,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
d1b0cddbca79d7423f53c1f57d3546c7a357013d957ead1da96c48f148a83e85,2022-09,Gwent Police,Gwent Police,-2.996701,51.584702,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
bf0fa8f7581c2788eb3d0f21aed667a409f95d16d06be8b5b54ecbd09a75f9dd,2022-09,Gwent Police,Gwent Police,-3.162571,51.679629,On or near Pen-Y-Bryn Court,W01001357,Caerphilly 006B,Investigation complete; no suspect identified
eb90b0ae6aad14dfc1697f81db647627d285dc8417d78e68ea0f46b223de15d2,2022-09,Gwent Police,Gwent Police,-2.996225,51.589346,On or near ,W01001685,Newport 014B,Investigation complete; no suspect identified
36de93df5f7544024ca80200757cb26da37f2b391a79cc750e90b5a4ab89f17f,2022-09,Gwent Police,Gwent Police,-2.982925,51.588433,On or near Cambridge Road,W01001692,Newport 011E,Investigation complete; no suspect identified
7d18687b69aa111600ad1d0646e6a4ba3b9852d24438984079f88527b0bea50f,2022-09,Gwent Police,Gwent Police,-3.017745,51.821986,On or near ,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
e9f8a38e2453548051b2897a7c6ba6820a5b19f8ca50f9991430fc4f058dc881,2022-09,Gwent Police,Gwent Police,-2.989308,51.570612,On or near Watch House Parade,W01001660,Newport 018B,Investigation complete; no suspect identified
8b6d705dc0b6644be6a59a1d1d3708b1f9aefc1ff584271147fd43affe2b6beb,2022-09,Gwent Police,Gwent Police,-3.240177,51.723290,On or near Bedlwyn Road,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
8bfd725648c073299ef455e9434dfe5ad8877c5b6beb5f5c47148509224ecb32,2022-09,Gwent Police,Gwent Police,-3.180568,51.798678,On or near George Street,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
7c066f546fe30c7974b86bcb8feed800964e3694024cbcfd09ea4eb36517d46b,2022-09,Gwent Police,Gwent Police,-3.192723,51.653026,On or near Brynglas Avenue,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
c389b5b3a74bc039e0e1db7f2bd4be06c120c724ddf8f0db1432fbfc8602059b,2022-09,Gwent Police,Gwent Police,-3.034942,51.614205,On or near Torridge Road,W01001621,Newport 003E,Investigation complete; no suspect identified
f84d965d72889c0387ffdc01d086066cf9f7db11d89afbbff5cef637089b697b,2022-09,Gwent Police,Gwent Police,-2.973966,51.580550,On or near ST JOHNS ROAD,W01001644,Newport 013C,Investigation complete; no suspect identified
baca06a4f057d0e4b1898f2058d7c18233ee9db9f4674861c0e7b34d5dc5e45e,2022-09,Gwent Police,Gwent Police,-3.213810,51.672367,On or near PENCOED AVENUE,W01001352,Caerphilly 007A,Investigation complete; no suspect identified
9384860303e0b13e69b47ed82319ffbc0db9dcf37b349df7b72a1f2a43a64aae,2022-09,Gwent Police,Gwent Police,-3.006551,51.643729,On or near Ffordd Llanfrechfa,W01001508,Torfaen 013C,Investigation complete; no suspect identified
9d1e49446e176b027e8461335f0806bc8da5113c31c93febf8541791881eec9a,2022-09,Gwent Police,Gwent Police,-2.989840,51.580480,On or near West Market Street,W01001661,Newport 018C,Investigation complete; no suspect identified
13845c70a0b97ba4a45b08cd089f877696d778d2459ba427a0710489da52cf29,2022-09,Gwent Police,Gwent Police,-2.997794,51.590474,On or near Mill Street,W01001685,Newport 014B,Investigation complete; no suspect identified
1af09d6ceafba5f868be496b26db76d4efca61f2d16ede8b1194c83f5a2dd17a,2022-09,Gwent Police,Gwent Police,-2.985681,51.580353,On or near CANAL TERRACE,W01001661,Newport 018C,Investigation complete; no suspect identified
9d2dc8e4d3cfe19efe7676e681474534b473a88ecc36c35b1ae435dfabdee469,2022-09,Gwent Police,Gwent Police,-2.988617,51.582630,On or near Lower Dock Street,W01001661,Newport 018C,Investigation complete; no suspect identified
c2667c47befe7c2ae1023b61790390e716198fa54ad50368be580b4515bf018e,2022-09,Gwent Police,Gwent Police,-3.017745,51.821986,On or near ,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
311001c5ef932cb64579b1f774ef3e77a06d74fdbd12a5a32ab79f879c8d56d0,2022-09,Gwent Police,Gwent Police,-3.009410,51.603943,On or near Blaen-Y-Pant Avenue,W01001682,Newport 006C,Investigation complete; no suspect identified
10e95b3501eb43637b1a5775cb3b9aef987c535e6f129435b1ab7430fef6e074,2022-09,Gwent Police,Gwent Police,-3.020514,51.652186,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
d387bf38834c917c11ed25a22bcffdc296923c64da6c6275600e5bb5bd4e22d1,2022-09,Gwent Police,Gwent Police,-3.059758,51.584581,On or near Puddlers Row,W01001672,Newport 009C,Investigation complete; no suspect identified
1b4a6aae7b6a567ae740b31454528c3516825cd71a52c9f65387c13aa125d598,2022-09,Gwent Police,Gwent Police,-3.010658,51.587945,On or near Fields Park Crescent,W01001603,Newport 012C,Investigation complete; no suspect identified
d52aeb2b0d5cbb60be2ccceb67277cafa3d8047bb54372483a6e4a975f9e6a57,2022-09,Gwent Police,Gwent Police,-3.018313,51.608821,On or near Bettws Close,W01001618,Newport 003B,Investigation complete; no suspect identified
ea32c65ea0b10a6331d89f9403e56e76f055bbcd154a7223f055d0854f3702a9,2022-09,Gwent Police,Gwent Police,-2.959370,51.589185,On or near Lawrence Hill,W01001608,Newport 008B,Investigation complete; no suspect identified
07bd2811f3656c2528793242619089ba46d7a120870489ac89d8bdaa314743a2,2022-09,Gwent Police,Gwent Police,-3.091410,51.610457,On or near Aster Close,W01001410,Caerphilly 016D,Investigation complete; no suspect identified
943b0f626c7bcbf7b22b2107d37d7fbcc53c673180f8d9dbdd50be2362024088,2022-09,Gwent Police,Gwent Police,-3.149454,51.743644,On or near Arael View,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
ecb24d367c93f5dafae776dd07a0c36ed79c2c152f28e47efb2be718f32d9832,2022-09,Gwent Police,Gwent Police,-3.192119,51.799514,On or near Twyncynghordy Road,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
a3bcdd319cbb8b0ede97eed60913afe5e17059f2c4206d71d2bb79dce5acc1dc,2022-09,Gwent Police,Gwent Police,-3.283558,51.747506,On or near Queen Street,W01001406,Caerphilly 001D,Investigation complete; no suspect identified
ce61b8367c6bbe668c7f1bba8600b6c4524afc2da8de35b3a9d5420148ba9c83,2022-09,Gwent Police,Gwent Police,-3.225811,51.801793,On or near Phillips Close,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
495438a9c4567a499348eace60dcd742940310ce77ea3638b5065436826fb320,2022-09,Gwent Police,Gwent Police,-2.714717,51.808613,On or near ,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
1c9ed7711d08196b83a5ad0176b8dbe52ea04ba25d4648a406b291fdf0462ae0,2022-09,Gwent Police,Gwent Police,-2.946120,51.577460,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
b8a83eaf5d3a48e3fa58fb9c6c322698fd928268618e44fc7827cbab416c9ed3,2022-09,Gwent Police,Gwent Police,-3.009568,51.814477,On or near Plas Derwen View,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
2b6c35957a26e5c7291a534c7eac4665f0a854b7cec0cab0316e356e9f5610c2,2022-09,Gwent Police,Gwent Police,-3.181119,51.789807,On or near Brynawelon,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
5f830df710419d3ede5863c07cea6140011609822c02166d6f4858bff38ddedf,2022-09,Gwent Police,Gwent Police,-2.973646,51.592556,On or near Woodland Road,W01001612,Newport 011B,Investigation complete; no suspect identified
d84015e6558a19f205459eeab996e4da468c8c34d8ba7f0a4a96fe03f8ec1b22,2022-09,Gwent Police,Gwent Police,-2.958088,51.583180,On or near Armstrong Close,W01001645,Newport 015D,Investigation complete; no suspect identified
58268ad052973b76d6da5d245b4f238bbb4ac5180656002a579985d924d5757f,2022-09,Gwent Police,Gwent Police,-3.024450,51.679324,On or near Heol Pont-Y-Goron,W01001517,Torfaen 006D,Investigation complete; no suspect identified
62f56b6b4bd29c61990fecf3acc4066f594dc3bddb5cd5c0a8e6bfab53d7eed8,2022-09,Gwent Police,Gwent Police,-2.837875,51.587693,On or near ,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
5d2a39c33ce7c078faaa8f92dfea0c8b9649f46d7b2797a9c9dedd6f92c8f1c5,2022-09,Gwent Police,Gwent Police,-2.939669,51.590711,On or near Farnaby Close,W01001668,Newport 010D,Investigation complete; no suspect identified
80302c843dec1d48ae283e76d48ba58ca336959d983298de3089b9f9a04cd0cf,2022-09,Gwent Police,Gwent Police,-3.060587,51.591047,On or near Church Street,W01001672,Newport 009C,Investigation complete; no suspect identified
532fa390dd3562ed90ee5f993481aa9cc0f5b2036382a876dde2b8f7b03265e4,2022-09,Gwent Police,Gwent Police,-2.991621,51.584727,On or near Emlyn Street,W01001687,Newport 014D,Investigation complete; no suspect identified
dc304adca6f58f48f48d1c3fef83dda1338170ab308856caad2d1783ef9fef23,2022-09,Gwent Police,Gwent Police,-3.193440,51.755622,On or near Park View Street,W01001452,Blaenau Gwent 007C,Investigation complete; no suspect identified
b1aa2b1ce2f638229c69218043af5186dc6a4f7ea2bb34f9fb552b06a9f962de,2022-09,Gwent Police,Gwent Police,-3.193116,51.664127,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
e15fd5eb0eef027ab1315f6442819405be002c43eca6120e42a801a702172d7e,2022-09,Gwent Police,Gwent Police,-3.007643,51.583484,On or near Caerau Crescent,W01001686,Newport 014C,Investigation complete; no suspect identified
bca1e69b66eecdb31d993277038e1f0afaa8aacd65300b4eb6da97746f534eec,2022-09,Gwent Police,Gwent Police,-2.989214,51.581564,On or near ,W01001661,Newport 018C,Investigation complete; no suspect identified
74659e02b8221d7fb0783f4dfe4d6b1ee0328cd825f634941a964ea8ffe4472d,2022-09,Gwent Police,Gwent Police,-3.204343,51.667133,On or near Apollo Way,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
7fc29f380780ea0c6a4962961c77f3ddc130348d9e5eacccebdf0f4fb00743d5,2022-09,Gwent Police,Gwent Police,-3.043497,51.711957,On or near Greenland Road,W01001531,Torfaen 003D,Investigation complete; no suspect identified
5bcf4a03ab61cdb19798e3970a5bd72579e829a165b8c1363f5b790644b1680e,2022-09,Gwent Police,Gwent Police,-3.245286,51.778022,On or near Church Street,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
0b847ab3f502e531f6693ee0617ab64dcaf55c47a3c8b21585d3ea39cfe9bc16,2022-09,Gwent Police,Gwent Police,-3.023235,51.649150,On or near Victoria Street,W01001506,Torfaen 010A,Investigation complete; no suspect identified
8ef8c3efc8b87bc8f77d6b8568c04f6bfd2ce2aa12974b1498fcddbb28aabd58,2022-09,Gwent Police,Gwent Police,-3.006873,51.647188,On or near ST BRIDES CLOSE,W01001507,Torfaen 008D,Investigation complete; no suspect identified
0c8aeb681c8c41afaefd67108f17e379bd25da90d086891a28143d2b784257f6,2022-09,Gwent Police,Gwent Police,-3.241116,51.582479,On or near Petrol Station,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
7fc09edf7c1f4ee969b50d8aaa41c6b514b07a69c99574acef8b3d2945dda8d5,2022-09,Gwent Police,Gwent Police,-2.749918,51.592455,On or near The Grove,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
5d060b645a15e1d91e13778d38640b6ee63f4e4db419e120432fe878e42690d3,2022-09,Gwent Police,Gwent Police,-2.996225,51.589346,On or near ,W01001685,Newport 014B,Investigation complete; no suspect identified
ec10422d97d0f96f581b0c677a74b1b4280a4c011704175731a85f9a9fcb7f28,2022-09,Gwent Police,Gwent Police,-3.225116,51.578430,On or near ,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
253b97e9f6b16c39786e38f5fd74f486b761da17c7abb9b7db3eafeaf9cbb207,2022-09,Gwent Police,Gwent Police,-3.027007,51.652957,On or near Shopping Area,W01001528,Torfaen 010D,Investigation complete; no suspect identified
550b413ca7a9678324cf3e54c324d7fcbfbdbc747d7aa5ab89455c61d1f82df8,2022-09,Gwent Police,Gwent Police,-3.243501,51.720432,On or near James Street,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
4ecbfdebec6a1676375533272ac2098c12ac853d7735c5d03a439d2096ec49a1,2022-09,Gwent Police,Gwent Police,-3.155035,51.765366,On or near Club Row,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
e445cc97af2e24dd8b40f4848adb02f86f4e079b15b1d94b5309fd6339734461,2022-09,Gwent Police,Gwent Police,-3.233418,51.679734,On or near Hillside Gardens,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
beb95e04a7dd4ce8a5ef33fc2eb9d37cecd4a6b84a3da73dae82395da37dbeac,2022-09,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Investigation complete; no suspect identified
b71d1da7202bd00265f3911c766c9eb3e225919ea4b0c842d29911d7c378bc7b,2022-09,Gwent Police,Gwent Police,-3.040839,51.699564,On or near Lower Park Terrace,W01001491,Torfaen 004A,Investigation complete; no suspect identified
551dfdb45c11c3339f3093baf9f6c07f6d3f715f52276ba259d7c08be9ad6bd6,2022-09,Gwent Police,Gwent Police,-3.211857,51.587784,On or near Castell Y Fan,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
c2182162b8a39dfbe07cef678d0c84b5543ca735f9b855f6cc4560c57b6e3425,2022-09,Gwent Police,Gwent Police,-3.133760,51.728861,On or near Hill Street,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
17694a84eef56076f8cd7e4ce21c97b72fc126f2e33e6a08e10cee32c1223cfa,2022-09,Gwent Police,Gwent Police,-3.032253,51.664986,On or near Beech Close,W01001522,Torfaen 007D,Investigation complete; no suspect identified
fbcb8614227c8d2a345e82c69fce2d5fa7e63febb2fed66f24aa8b3282be98ad,2022-09,Gwent Police,Gwent Police,-2.946023,51.574179,On or near QUEENSWAY MEADOWS,W01001646,Newport 015E,Investigation complete; no suspect identified
7874a28815c2786d0f5dde42ac94f79b171a0f306c3b484a519c2c678dff0059,2022-09,Gwent Police,Gwent Police,-3.239152,51.631226,On or near Clos Y Felin,W01001434,Caerphilly 013F,Investigation complete; no suspect identified
b2ebd1c49a921e7ae622ee8caccbda34996299448df03d5f39bc700c81b9d420,2022-09,Gwent Police,Gwent Police,-3.211857,51.587784,On or near Castell Y Fan,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
0b7fdf66689bbbce643098d969b9cc32c6c92603e370fddd52d0638e86c49654,2022-09,Gwent Police,Gwent Police,-3.009392,51.691739,On or near ,W01001511,Torfaen 005B,Investigation complete; no suspect identified
e46ce8acef9132de61fad8d5b491cae4cd4186feeb3f056339bc2c730090f0b3,2022-09,Gwent Police,Gwent Police,-3.009392,51.691739,On or near ,W01001511,Torfaen 005B,Investigation complete; no suspect identified
ecd03e24dedbd88e8d92907a716fd6a36bb3f289f6a27e11dadfa02e19ac92dc,2022-09,Gwent Police,Gwent Police,-2.934445,51.595743,On or near Howard Close,W01001663,Newport 008C,Investigation complete; no suspect identified
d0dc1b807703188f92821d6e31c3682a1280e0bbeb872469a1e263e373755922,2022-09,Gwent Police,Gwent Police,-2.947398,51.584094,On or near Walton Close,W01001609,Newport 015B,Investigation complete; no suspect identified
47bf0438ddacc71cfc54470d847aa6954a9cc421708ce922fd49ca0a32896423,2022-09,Gwent Police,Gwent Police,-3.055567,51.649718,On or near Spring Grove,W01001499,Torfaen 011C,Investigation complete; no suspect identified
eac6916ee982b9c3a403ccba078baaf2fa4af5c475d850a9320daca32f493b01,2022-09,Gwent Police,Gwent Police,-2.946120,51.577460,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
f11ce8abb2743912b6a3ad321637e9e876a7fa55f7006e3d02372ccbd2126718,2022-09,Gwent Police,Gwent Police,-3.001261,51.595156,On or near HARLEQUIN DRIVE,W01001681,Newport 006B,Investigation complete; no suspect identified
e1baf17b008767b0aeb3c13d9849bd0adada4a6bf187ce71eeebbce111d31851,2022-09,Gwent Police,Gwent Police,-3.181433,51.741879,On or near Cwm Terrace,W01001450,Blaenau Gwent 007A,Investigation complete; no suspect identified
61598c0b4468442c57557331f425b0b149d3b580eb2ca4091b910acad63989a4,2022-09,Gwent Police,Gwent Police,-3.222126,51.692260,On or near Cwrt-Coch Street,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
3aa1157ab8efee5c1cc7bd9cdfbe2ff59c50669b965afbe1b727d5b7c9d46644,2022-09,Gwent Police,Gwent Police,-3.154967,51.768946,On or near Brynheulog,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
38782b2d9dfa70b7d45a791497462950aadf775c252f311a187c0f6d9366586b,2022-09,Gwent Police,Gwent Police,-3.033338,51.611630,On or near Helford Square,W01001619,Newport 003C,Investigation complete; no suspect identified
6435a3f28d4c335dfde400f6f8fc9c2d4343c922ddca7df8466df1d02b7b6cf7,2022-09,Gwent Police,Gwent Police,-2.908763,51.706325,On or near ,W01001560,Monmouthshire 006C,Investigation complete; no suspect identified
49eb218ca9ad6f7458a79acef5d20ba6f97a8d56888bd7aeff072296b13e8446,2022-09,Gwent Police,Gwent Police,-3.288439,51.768349,On or near Phillips Walk,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
c07606d82b7a94d86b4fc611e815ab253836755dadb3971fbc45e4609ac8f19b,2022-09,Gwent Police,Gwent Police,-3.249548,51.581005,On or near Ogmore Court,W01001394,Caerphilly 023B,Investigation complete; no suspect identified
29b547386db2270322e892fab036fac72d5e44a12607dc4c7484ca7e09b0ef84,2022-09,Gwent Police,Gwent Police,-3.193886,51.651603,On or near Manor Road,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
7183469d5ac25a849c9d18371e9438797c7dcfffb6a0aceee94d8b9835a5c7b6,2022-09,Gwent Police,Gwent Police,-2.749251,51.827807,On or near Oak Grove,W01001568,Monmouthshire 005C,Investigation complete; no suspect identified
2140d75f0b359de573da8c6b117f05e45fc038471c756740f3bf32c6c3886025,2022-09,Gwent Police,Gwent Police,-2.980714,51.589629,On or near Speke Street,W01001691,Newport 011D,Investigation complete; no suspect identified
94e391fe74a7adb3583fc8dd6a68b284b6a8e9f3d7e30031b5e13defc65f4024,2022-09,Gwent Police,Gwent Police,-2.946149,51.575864,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
cc9afed44358704b9a2aa1f1698fda556228a813c64809d0de86e6561a1c8051,2022-09,Gwent Police,Gwent Police,-3.143380,51.667670,On or near Yewtree Road,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
404b6c2975743850e80c25783a21d31e50693a025c89682522aaf7c42e22bcfa,2022-09,Gwent Police,Gwent Police,-2.987704,51.574509,On or near POTTERY ROAD,W01001659,Newport 018A,Investigation complete; no suspect identified
2dc2a3ed5c0ce776419b90eef4b4dc3c70caa6661b1e3ef8d4ce75fd7b248c9a,2022-09,Gwent Police,Gwent Police,-2.991718,51.580581,On or near MOUNTJOY STREET,W01001662,Newport 018D,Investigation complete; no suspect identified
5f8b0e2c41709f1a6ff685c8188ed22ce3a3244c0251b9a69bbd9dfc60c86542,2022-09,Gwent Police,Gwent Police,-2.890568,51.608817,On or near Shepherd Drive,W01001641,Newport 004C,Investigation complete; no suspect identified
