Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a6fc13c7a82d569ce3c638f31cf9afa9e645c7a74e10a60832e0842cdc9df648,2022-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
b3687e5c709dc8c3d36d407b10b354a01555e77354c697b0284a86473cca1deb,2022-05,Gwent Police,Gwent Police,-3.034979,51.712914,On or near TENISON ROAD,W01001525,Torfaen 003A,Unable to prosecute suspect
b456f36d38dd5ae37f630e7dd23704349ca154b71e61f76796ea5ef825c1194d,2022-05,Gwent Police,Gwent Police,-3.140448,51.704043,On or near BRYN TERRACE,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
0a67b798c026c4b3d26eef9275a8732b688f9b106c8345508734032603492208,2022-05,Gwent Police,Gwent Police,-3.034500,51.648107,On or near FARLOW WALK,W01001528,Torfaen 010D,Investigation complete; no suspect identified
36bf80d3376d92e3fde7dbc5bc69fce4626d51c7cc0618576cabb2433b1cd416,2022-05,Gwent Police,Gwent Police,-3.016380,51.557153,On or near BRIGANTINE GROVE,W01001688,Newport 019C,Investigation complete; no suspect identified
515c90140bc0fc9aa9f9d9397fd255b22e40215a2f5695e61eebfec06c88c7c1,2022-05,Gwent Police,Gwent Police,-3.167921,51.779526,On or near DALE VIEW,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
ad44ac29ff63b4f9ff4fcb659e2f81aab164c83318b27840c91d294c6ccf26bd,2022-05,Gwent Police,Gwent Police,-3.174165,51.793895,On or near BARLEY FIELD ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
5d25296e95abc4242728d8be0cda86c901ebfcec9bc3de143d2d327acfef236c,2022-05,Gwent Police,Gwent Police,-2.931233,51.591138,On or near NEWMAN CLOSE,W01001666,Newport 010B,Investigation complete; no suspect identified
2ba1d60aa16a794ac1b4d7d488c82c1bf005873e2b8950e11a595f9aa5a5c7a7,2022-05,Gwent Police,Gwent Police,-2.938766,51.595241,On or near TREBERTH ESTATE,W01001663,Newport 008C,Investigation complete; no suspect identified
8669eff0e4e058a5650dc71710c254120134cd25bdebc887df245df4a149c278,2022-05,Gwent Police,Gwent Police,-3.043589,51.704638,On or near Parking Area,W01001524,Torfaen 004D,Investigation complete; no suspect identified
0074be7449b9c089b0ced1eb0a44ab4fdb93593e97499821315e309aae6310f1,2022-05,Gwent Police,Gwent Police,-2.931099,51.593756,On or near Sports/Recreation Area,W01001664,Newport 010A,Investigation complete; no suspect identified
acef3f07d0633ca431733e96878e6486470ee62545105f1949f00caa35513861,2022-05,Gwent Police,Gwent Police,-2.836430,51.588435,On or near Motorway Service Area,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
b2f34851d661f18dfa5a4a0088e3fe4c41b14340a08fcd83b61c11377438929d,2022-05,Gwent Police,Gwent Police,-2.955467,51.680382,On or near CILWRGI DRIVE,W01001565,Monmouthshire 006D,Investigation complete; no suspect identified
9dca5af3457f51cba698ba1e657c455ea148423b809add9894fbc964cb474118,2022-05,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Investigation complete; no suspect identified
d240dd778738051370b6d159ad736026f9d5f4f818cd01259913840425b2c799,2022-05,Gwent Police,Gwent Police,-3.051121,51.709300,On or near MERCHANT'S HILL CLOSE,W01001523,Torfaen 004C,Investigation complete; no suspect identified
9f5918de4232d97ae66206953b8d0a721b5c8bd3fd244d4e1be4bc8de89a96ef,2022-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
42212595fc2b60462725b14fff78b18b772e308bfcea20c65900a5fcbb49c5a8,2022-05,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Investigation complete; no suspect identified
edfd43519dc5d81dbfdeae1efa984858c043881e55de45b47404510340c0fa82,2022-05,Gwent Police,Gwent Police,-3.241595,51.686275,On or near HEOL CAE-DERWEN,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
6886c2d494ac99ad6124bf43f4fa7c2c8e32fe16b40c84e0699d66dad7ac6bc8,2022-05,Gwent Police,Gwent Police,-3.233767,51.578142,On or near FIRST AVENUE,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
cd2cdfb80070685413d4a21a0f462a241e73a34b9731e09190acdfabbb5cd7f5,2022-05,Gwent Police,Gwent Police,-3.251835,51.661547,On or near HEOL CATTWG,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
fc32e65c4466e3a30881f32b21c00116c1f3e47aa1432d16ea7a6808f84a49bf,2022-05,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
476fa9b22d967bd1d7bce4663e1d804b2a35173a845000efff506da70e56c8c2,2022-05,Gwent Police,Gwent Police,-3.211485,51.780236,On or near TREDEGAR GAP,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
1af924bc6264b9bacab56d5a1267dc316c53544e1dd463108cd95170e099d974,2022-05,Gwent Police,Gwent Police,-2.995328,51.595845,On or near TETBURY CLOSE,W01001681,Newport 006B,Investigation complete; no suspect identified
8c9392123c2a8a105947aa8513dae171561d7f77b4ca15df91b7cde995bd393f,2022-05,Gwent Police,Gwent Police,-3.162064,51.768804,On or near CAE'R-ODYN,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
d187a62b3c7f3157b98e61b139661c42216876e9eb7a1dc6349f168aa59af52d,2022-05,Gwent Police,Gwent Police,-3.146491,51.664322,On or near Police Station,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
72aec062774d2e6c65069216f83111b955dc2d09c5297ce349aeefa3cef61bca,2022-05,Gwent Police,Gwent Police,-3.245818,51.721522,On or near SUNNYBANK,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
f214a2324ede17310629bb1d61ad5f6791ebf6ac9e547299a4de3dace9cfbd9d,2022-05,Gwent Police,Gwent Police,-3.020606,51.824668,On or near Supermarket,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
5c8a0a510a96f0be922fb54eed8a77a2482dcf0f5eb6c3dd81369e471644a7ac,2022-05,Gwent Police,Gwent Police,-3.044767,51.714913,On or near IVY DENE CLOSE,W01001530,Torfaen 003C,Investigation complete; no suspect identified
955482433b3a938f8de2b162ee9b2598e85f44c9f50245f4a1b56ce520b9aebb,2022-05,Gwent Police,Gwent Police,-3.128247,51.629530,On or near CASTLE LANE,W01001354,Caerphilly 014D,Investigation complete; no suspect identified
294f346eee62229c2b8458bdc6e93db226f84a9f0ca86701c296176f9d8fb795,2022-05,Gwent Police,Gwent Police,-2.670262,51.626754,On or near WARREN SLADE,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
7768d4215d78acdbf2fbfd27cb18c267af4ebc72bcddd49521493b5f52df5d62,2022-05,Gwent Police,Gwent Police,-3.237939,51.587179,On or near HEOL TIR GIBBON,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
94e0e9e0654e4cab4b4ae3c8340e51a7690104af46e15d948eb701f88ee3572e,2022-05,Gwent Police,Gwent Police,-3.210839,51.773427,On or near WOODSIDE CRESCENT,W01001459,Blaenau Gwent 007D,Investigation complete; no suspect identified
d28bcfa9941d210277b0892ca399b86fff2edb16559f1b86ea6acc3a9e773dc8,2022-05,Gwent Police,Gwent Police,-3.136106,51.734063,On or near OXFORD STREET,W01001455,Blaenau Gwent 008F,Investigation complete; no suspect identified
5d551a3366eb291cc3b4c09f25bc367baf6f2f042d621d81b4000d32284c148b,2022-05,Gwent Police,Gwent Police,-2.979847,51.584907,On or near WITHAM STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
1b58df2b8d820fa3b6dc42610242a9ea2a55da676123a7e7f8e05004549ee1df,2022-05,Gwent Police,Gwent Police,-3.059901,51.591962,On or near Supermarket,W01001672,Newport 009C,Investigation complete; no suspect identified
8cbc1206a34aff9032413db9ad0a65ad69d3459c1aecbabaa5ce05a62289330c,2022-05,Gwent Police,Gwent Police,-3.188978,51.652426,On or near PEN-LLWYN AVENUE,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
21601806ae819cedc9692c73c28639f048883c47e59a99489284a28745e4cbe9,2022-05,Gwent Police,Gwent Police,-3.216289,51.579142,On or near LAWRENCE STREET,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
8b632328cf33c83f736ce1a1479c74ad387f3aae78c3163d9b10cce4eca345c8,2022-05,Gwent Police,Gwent Police,-3.130267,51.578807,On or near Police Station,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
d7258f0a709fbc06cf46b9590b108fb256fe9ebf3dce84daeaa76141baf94694,2022-05,Gwent Police,Gwent Police,-3.195756,51.666105,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
c88e7e04cce8dfdd44ae6ac99fb9ebf03ef91c4d89e3052df4b348585361871c,2022-05,Gwent Police,Gwent Police,-3.206530,51.770576,On or near RAILWAY VIEW,W01001459,Blaenau Gwent 007D,Investigation complete; no suspect identified
f062beb5d816635d2ea75079dce10ecb0497ffababa3b7f7251cd7d1e8795652,2022-05,Gwent Police,Gwent Police,-2.929849,51.596868,On or near JELLICOE CLOSE,W01001664,Newport 010A,Investigation complete; no suspect identified
a78095b27bcbbba14d95856a8f1994fc71ce68d12d25ab9e5d32be3e3b803771,2022-05,Gwent Police,Gwent Police,-3.009155,51.613908,On or near RUSSELL DRIVE,W01001652,Newport 002B,Investigation complete; no suspect identified
c2c48a71021f5768fd923ff7a2bb8f8220f7e4ac28d37c3696a186fd0b9c6acc,2022-05,Gwent Police,Gwent Police,-3.299976,51.774453,On or near COLLINS' ROW,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
1e94fe0313072c438678da42dba488b11e7d776ef52a495b04fc560e403da740,2022-05,Gwent Police,Gwent Police,-3.138977,51.678314,On or near STATION ROAD,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
f8d6ca238420bbf413a97e5574a8de66ccc64a5855555ccd3b44752ea96223af,2022-05,Gwent Police,Gwent Police,-3.233963,51.716279,On or near GLYNSYFI,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
aa243e60746b094acbe6005c47a6f4761af41cac18838ab77e45ff49cf8d8313,2022-05,Gwent Police,Gwent Police,-3.187911,51.655305,On or near COMMERCIAL STREET,W01001403,Caerphilly 011C,Investigation complete; no suspect identified
6f70d94851bca507cb19a84484d92da1510d72e6012e1e881c03f0e4544fa2f4,2022-05,Gwent Police,Gwent Police,-3.146491,51.664322,On or near Police Station,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
7ef9991153fa7ae20089d637cb5033cab3e47761de97d7db8d73f4e7916595f0,2022-05,Gwent Police,Gwent Police,-3.243991,51.770429,On or near MORGAN STREET,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
9dbd455135f4f8e51bb3286b45dfee1e0514e9e3ca907f012863e023af361614,2022-05,Gwent Police,Gwent Police,-3.094469,51.603136,On or near Parking Area,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
ed45e0a1dff92d44f7e765ee51e33bbac4ecb71d92bceff7635dedbfb510f237,2022-05,Gwent Police,Gwent Police,-3.038051,51.577024,On or near Sports/Recreation Area,W01001637,Newport 016B,Investigation complete; no suspect identified
e742409d10d642afff3a06b7fbf8ac228f5757d56015247e3495858c88c3450a,2022-05,Gwent Police,Gwent Police,-3.126189,51.619920,On or near SALISBURY STREET,W01001355,Caerphilly 015A,Investigation complete; no suspect identified
f896101e27059a6b9aad39478f6ec3c5429187af0c8243fac89b66d4ccd246b3,2022-05,Gwent Police,Gwent Police,-2.952611,51.573838,On or near Further/Higher Educational Building,W01001647,Newport 015F,Investigation complete; no suspect identified
2eb2cf7ef70a3509ab019c895a8131069754bdceda08e85881cd95887033059d,2022-05,Gwent Police,Gwent Police,-3.248917,51.581704,On or near MORLAIS COURT,W01001394,Caerphilly 023B,Investigation complete; no suspect identified
da9638655cac848d055f217c7fd0c8638858b989ab11b2fa01a3233cd5e13138,2022-05,Gwent Police,Gwent Police,-3.237189,51.580839,On or near THE CRESCENT,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
371249df34f983f4b516bc4113c620e2fc6bf7b46b25e2567e854e64bab7af14,2022-05,Gwent Police,Gwent Police,-3.237124,51.680945,On or near ASH PLACE,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
e71b12c1beded8fb01553dc23639d6044814190dda6622454c7144ed8fac5632,2022-05,Gwent Police,Gwent Police,-3.005816,51.612498,On or near WESTFIELD GARDENS,W01001654,Newport 002D,Investigation complete; no suspect identified
7e48b6d0530ed7df8538c3a6ea05dbfc39e355a3ac1d4592b1be07ecde6d1207,2022-05,Gwent Police,Gwent Police,-2.990635,51.575222,On or near BALDWIN STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
5298d0df01d322118995a5e21e0fac71f5a0f5172d32d0ccf80ab1b77b424690,2022-05,Gwent Police,Gwent Police,-3.003947,51.587994,On or near FAULKNER ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
465fa27223d9c71f96acca23da62e6b38ab06aeac889ecb22a99f3ee2db31f9e,2022-05,Gwent Police,Gwent Police,-2.757429,51.589251,On or near CAEMAWR GROVE,W01001551,Monmouthshire 010C,Investigation complete; no suspect identified
1d9db6f3654d8216c730dc16f4a5fdd900867aaacc542391a55260a7eaa82080,2022-05,Gwent Police,Gwent Police,-2.843362,51.646264,On or near Parking Area,W01001640,Newport 004B,Investigation complete; no suspect identified
1d68c7a5c443065c1532f4076f55b7a1cb3feb214fd8c159705e33a44cec709a,2022-05,Gwent Police,Gwent Police,-3.186295,51.796957,On or near LANSBURY ROAD,W01001447,Blaenau Gwent 002B,Investigation complete; no suspect identified
a2234151eb642cf7a5b7f1ed6ddbdb59592840242fed18bca4015d8b206c3974,2022-05,Gwent Police,Gwent Police,-3.092672,51.602865,On or near Petrol Station,W01001413,Caerphilly 017C,Investigation complete; no suspect identified
0bac4ab20883101579e3e07531ed92e3063310c8a7d0ada927bcf3d5afff0b15,2022-05,Gwent Police,Gwent Police,-3.016142,51.617624,On or near TREVITHICK CLOSE,W01001652,Newport 002B,Investigation complete; no suspect identified
2defe2f60680ce6d3d5d14192ceb67e8449cb908077d5a30087beb348b5342ec,2022-05,Gwent Police,Gwent Police,-3.136216,51.680121,On or near GLADSTONE ROAD,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
36442054ce4628cd6820b0e6176e0d19b832b6a0499a7828bdb0c6043dfd8e67,2022-05,Gwent Police,Gwent Police,-2.980142,51.599965,On or near HUBERT ROAD,W01001680,Newport 007E,Investigation complete; no suspect identified
878332797527031da6a4710f888413cf13f96f91689154366489a3f25899f0bb,2022-05,Gwent Police,Gwent Police,-3.007753,51.585174,On or near BURLEIGH ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
1a8fcf492ecf4489ee0d9946fe3a563939786d02fad9b9ef2854dfc88fb48734,2022-05,Gwent Police,Gwent Police,-2.995300,51.574095,On or near MENDALGIEF ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
288198d5525da52149d06d952c0382a95139f881e90c7e94ecd15751bdd24183,2022-05,Gwent Police,Gwent Police,-3.226711,51.796470,On or near RASSAU ROAD,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
1a564b85397120aed46a95bdcb72697f879016e007df18b6e4552288e24ed766,2022-05,Gwent Police,Gwent Police,-3.215422,51.795113,On or near BEVAN CRESCENT,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
e091e42e48f9cd2d4e5d5eec7576f59398aa11fc89b98b2c90934bf5aae9dd46,2022-05,Gwent Police,Gwent Police,-3.260864,51.790309,On or near PEN-Y-BONT,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
3482d9ed85117f4a9726a788ef2cf7397d3b5a23ad37e6c1520cec8653f97f31,2022-05,Gwent Police,Gwent Police,-3.139757,51.650082,On or near DAN-Y-RHIW TERRACE,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
b061a929363d2b826382d68c696b7bcbee33d62c721e001af5cc39e2f3b61c5a,2022-05,Gwent Police,Gwent Police,-3.051121,51.709300,On or near MERCHANT'S HILL CLOSE,W01001523,Torfaen 004C,Investigation complete; no suspect identified
bcf72eb53f5b6ec7b89efb606122d8f74be7d415bed2068dff795c369bd34c60,2022-05,Gwent Police,Gwent Police,-3.172137,51.657424,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
bec33b5945bd659be822d8eb0e0f818040e5dd9ec87fd2e5753a4200097ede28,2022-05,Gwent Police,Gwent Police,-2.951186,51.578156,On or near FALLOWFIELD DRIVE,W01001646,Newport 015E,Investigation complete; no suspect identified
475481ad44cfe3d15f2acd68b20912d2a66b46d1f401dae5962b5cb9dcff029b,2022-05,Gwent Police,Gwent Police,-2.955822,51.593449,On or near CHRISTCHURCH ROAD,W01001606,Newport 008A,Investigation complete; no suspect identified
2f0ee0b04806aaa739c91c863cc24ed090b8f5633f8d686c829e0f238b84c16b,2022-05,Gwent Police,Gwent Police,-3.129137,51.726937,On or near EARL STREET,W01001477,Blaenau Gwent 009E,Investigation complete; no suspect identified
2aea46d9edefbf7d357028feb8ba03d684e047c5aa0931d713a80c99f0e5e2ee,2022-05,Gwent Police,Gwent Police,-3.238438,51.769291,On or near KIMBERLEY TERRACE,W01001463,Blaenau Gwent 006B,Investigation complete; no suspect identified
e813666587f9dd69c25ccfe4a61c8ac489602be728772d2f9f332d7641a6563f,2022-05,Gwent Police,Gwent Police,-3.208404,51.697438,On or near Race Track,W01001325,Caerphilly 003A,Investigation complete; no suspect identified
7400298c13358ecbae8046cf1799194ea2c1ffb484c076e4be4371c4c1f8bcd0,2022-05,Gwent Police,Gwent Police,-2.997898,51.597828,On or near AGINCOURT STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
590a8b064f31cc9c39fcd7f71bde12b5509ab2fde09fe4d381f5c2be60954fc7,2022-05,Gwent Police,Gwent Police,-3.231404,51.575073,On or near LON-Y-WERN,W01001423,Caerphilly 024B,Investigation complete; no suspect identified
08a8a1c407d640f2c44b85255547d110183f7e0c3db62319263dd6eba5dfe029,2022-05,Gwent Police,Gwent Police,-3.021697,51.824775,On or near FROGMORE STREET,W01001546,Monmouthshire 002A,Investigation complete; no suspect identified
783d5cc00c18b2909bcb4e597f2451cf508ebd7d34a15e2b8ed267415469029a,2022-05,Gwent Police,Gwent Police,-3.216330,51.801397,On or near ALDER GROVE,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
8bed272095590e4831491020c7ae14e331f3f4372b771aacd5b6faa84a80f0f6,2022-05,Gwent Police,Gwent Police,-3.204644,51.592840,On or near CORNFIELD RISE,W01001344,Caerphilly 020C,Investigation complete; no suspect identified
a181e6bde5892cc437ba43d699340e01606c9ae010b0568e2b0fe8694c837fd8,2022-05,Gwent Police,Gwent Police,-2.990614,51.580249,On or near ALBERT STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
60fc15648efcc9c0a525cd054eebaa29db92f6a0271dd8d42c96e35ac240a713,2022-05,Gwent Police,Gwent Police,-2.981586,51.585899,On or near Pedestrian Subway,W01001690,Newport 013D,Investigation complete; no suspect identified
5e264897a1753f2b799ea0bb4cabbff7f9fd577780c362a8183a4419623ac8d3,2022-05,Gwent Police,Gwent Police,-2.999660,51.587347,On or near CAXTON PLACE,W01001685,Newport 014B,Investigation complete; no suspect identified
437116f52fb294a0a21becf8618109116f423b41238d382ab84ced21995a92a0,2022-05,Gwent Police,Gwent Police,-3.174709,51.796974,On or near STATION ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
72eeec1b2fcfa2968ce90a70c195bbd85489622a284b6902403ec2302b357cb7,2022-05,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Investigation complete; no suspect identified
2fa9b691e946e215ce777777cde38f74b9734d1ed575ffb048edf55e48459e7f,2022-05,Gwent Police,Gwent Police,-3.233992,51.582698,On or near Y CILFFORDD,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
33ba29823e39a283af1e468091e36e4e7fae910e70bcc6d78896fcf60536da4c,2022-05,Gwent Police,Gwent Police,-2.962546,51.600821,On or near PIPER CLOSE,W01001614,Newport 005A,Investigation complete; no suspect identified
c8e6f526aed0d3a415404ed07b86050e2d9df8131429203dd7e1fe08387ba3f1,2022-05,Gwent Police,Gwent Police,-2.944446,51.592049,On or near RINGWOOD AVENUE,W01001665,Newport 008D,Investigation complete; no suspect identified
3c01f128118fe9651b8f03181b2f29e66118155ad9a4da2bfaa5c815420bf3db,2022-05,Gwent Police,Gwent Police,-3.288615,51.662012,On or near MAES-Y-COED,W01001290,Merthyr Tydfil 007A,Investigation complete; no suspect identified
16604d6a5e8e08ab7cf6c339c1c102bd009cedc26394919d889a366678207d24,2022-05,Gwent Police,Gwent Police,-3.001825,51.571575,On or near PORT ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
0175731352f1912e1d95a58625726fa5a5b883fe2231da415f2958b2247b9921,2022-05,Gwent Police,Gwent Police,-2.732703,51.806036,On or near Sports/Recreation Area,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
8f4b241409b0bef586c11ed0346e3445c620346d55d3438aa3208ed415c88bff,2022-05,Gwent Police,Gwent Police,-3.026118,51.561690,On or near JAMAICA CLOSE,W01001913,Newport 020F,Investigation complete; no suspect identified
22da50d54492687f38adb40b0d2f8ec552ea83b4532f74afed7916665bf2439c,2022-05,Gwent Police,Gwent Police,-3.009412,51.574064,On or near Petrol Station,W01001629,Newport 017A,Investigation complete; no suspect identified
d1c895a47c11babe39ec6549f01ec6258dcad8975d9b1f9464b4b6cf274a5867,2022-05,Gwent Police,Gwent Police,-2.698512,51.789718,On or near Park/Open Space,W01001595,Monmouthshire 007F,Investigation complete; no suspect identified
39363bfbe2327468012b2b969395d2ba1bf2fd53901f5f39ccdefe4b533dfabf,2022-05,Gwent Police,Gwent Police,-3.240517,51.587530,On or near BRYNTIRION,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
ef26042058a33668c907d9f4f03b5bfdc3c4385cc31176f57f78c3af337a9dbe,2022-05,Gwent Police,Gwent Police,-3.000593,51.589713,On or near STANLEY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
c63b914fe6a13b38edfd3af6cce7175f60bd5c738020980774ff5c7145bd65bf,2022-05,Gwent Police,Gwent Police,-3.020483,51.651458,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
fbfb4e6d56fe78cb1b60dcc5b6333ff3a79390bcd25ff2c5872e300dd579aad1,2022-05,Gwent Police,Gwent Police,-3.020694,51.653146,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
80579ad01926de3f77c44d649e0334c9420746b7a957b7089e14839404c3d147,2022-05,Gwent Police,Gwent Police,-3.142774,51.733189,On or near GLANDWR STREET,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
6433baca069503cabe77c1ff3d2a64e510f04771ecdeb16660a97616a65ce5a7,2022-05,Gwent Police,Gwent Police,-3.216673,51.575712,On or near NORTH VIEW TERRACE,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
61e7af0d23bf47d0d92c85d2771d43c7c045e079a595ee1277c22d5b660c688b,2022-05,Gwent Police,Gwent Police,-3.243030,51.721210,On or near GEORGE STREET,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
4d193abb60f11482be188b479f9ab729279a2214d2a5ecc752f72f77abc50e92,2022-05,Gwent Police,Gwent Police,-3.240329,51.783829,On or near GREEN MEADOW,W01001473,Blaenau Gwent 003B,Investigation complete; no suspect identified
998782dccfe197074984694925dd13a056593101de6d908c3ce6e3edeaeca61a,2022-05,Gwent Police,Gwent Police,-2.833557,51.579743,On or near THE MEADOW,W01001572,Monmouthshire 011A,Investigation complete; no suspect identified
ef5f2c16b4efb9217e3437fccaac1ac8bd4aa26a48b990c999a9e1365f7693b2,2022-05,Gwent Police,Gwent Police,-3.237725,51.634523,On or near Hospital,W01001434,Caerphilly 013F,Investigation complete; no suspect identified
d99115242eb9409cbc7604a7eedc72d1995d19167e1375206953d39ff7b1ab49,2022-05,Gwent Police,Gwent Police,-2.969571,51.584246,On or near LUDLOW CLOSE,W01001643,Newport 013B,Investigation complete; no suspect identified
c7a888d916ad2bdc1e70ca965be43c45932443ddc405ded3626e6fa9f6907f2b,2022-05,Gwent Police,Gwent Police,-3.019266,51.588177,On or near RIDGEWAY PARK ROAD,W01001602,Newport 012B,Investigation complete; no suspect identified
34dd9c2949810baf89f81ef85a4f9107155b56da7b1b99458cc8f54939aec617,2022-05,Gwent Police,Gwent Police,-2.967108,51.583808,On or near FAIRFAX ROAD,W01001643,Newport 013B,Investigation complete; no suspect identified
ef07c532318cc8a22e31939988cdd07e9ca87470b7276db0650d09be7e6c6235,2022-05,Gwent Police,Gwent Police,-3.243991,51.770429,On or near MORGAN STREET,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
a61167e1147d8982aa02918d664854dd9b747078d8c46b27b733bd5735068c3b,2022-05,Gwent Police,Gwent Police,-3.272207,51.603762,On or near TAN-Y-BRYN,W01001333,Caerphilly 018D,Investigation complete; no suspect identified
3bb75a330d71e57aaf177018a391cfcc267cf578fc349a264ef94acd89563357,2022-05,Gwent Police,Gwent Police,-3.280260,51.742543,On or near SUNNY VIEW,W01001406,Caerphilly 001D,Investigation complete; no suspect identified
d4ea02c816ab89f48d34d02eec416d9d40bc42afe34c4ab3bf0bfe7281d6d66d,2022-05,Gwent Police,Gwent Police,-2.954410,51.579847,On or near NASH GROVE,W01001648,Newport 015G,Investigation complete; no suspect identified
e67461cce2e29d72495e22c903a8e9458e67bc934518f5625e138e12560d31c3,2022-05,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
bdf680535eb64fcb74bb6a02baa75c56f332658eac4134c8440e0b0eb7ebec9d,2022-05,Gwent Police,Gwent Police,-3.198293,51.794425,On or near HEREFORD ROAD,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
69213cf681b769676cbeca7e97cd8b89b6a7d4745f3950d510cae1e8ac96aba0,2022-05,Gwent Police,Gwent Police,-3.212653,51.785943,On or near Petrol Station,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
07bdc071327981f0d98736d2ec1dc2e85a6804a4e4ff638b7974f33e4bdaeb7a,2022-05,Gwent Police,Gwent Police,-3.033169,51.614356,On or near MEDWAY CLOSE,W01001621,Newport 003E,Investigation complete; no suspect identified
12732fd33f5a72e152bd67e4f97f69e36a69fdacfddfa4e923c0c439047feb2e,2022-05,Gwent Police,Gwent Police,-3.021147,51.655265,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
34d7b023f5a95983783da83a39e9d2822e84f101655e12ce14ed92adefe31169,2022-05,Gwent Police,Gwent Police,-2.925835,51.594013,On or near DAWSON CLOSE,W01001667,Newport 010C,Investigation complete; no suspect identified
c8a5ad7a198bcfc3fb6d673518c5a4ee5e6a974ab4e761ddb9d94739338f1d6d,2022-05,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Investigation complete; no suspect identified
6e34e7b9c2ef1aac46b30feef213be1dcdcafe51467af8cf3640c6ac0f9e0390,2022-05,Gwent Police,Gwent Police,-3.236222,51.654708,On or near LANSBURY AVENUE,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
